,_price,type,_bedrooms,_bathrooms,lat,lng,_time_to_work_seconds_transit,_time_to_work_seconds_walking,cluster,_d_code
1738,210667.91248999635,APARTMENTS,1,1,53.297799339039436,-6.300968104938072,2883,3755,41,D16
1739,222242.7646766192,HOUSE,1,1,53.30425768458942,-6.303716342544699,2406,3256,41,D16
1740,190079.70353369863,APARTMENTS,1,1,53.3036369291195,-6.30067670840859,2073,3994,41,D16
1741,689741.8805592703,HOUSE,4,2,53.30172932810183,-6.300494368029099,2076,4339,41,D16
1742,673025.0041134239,APARTMENTS,3,1,53.310579727337,-6.290484694150709,2128,4786,41,D16
1743,400779.61446823325,HOUSE,2,1,53.30907580211515,-6.2905250626066564,2090,3798,41,D16
1744,396132.264902105,HOUSE,2,2,53.29091649411361,-6.288477514792918,2729,3615,41,D16
1745,849789.996167507,APARTMENTS,4,1,53.29247252760434,-6.293731487453071,2233,3589,41,D16
1746,348602.6397632463,HOUSE,2,1,53.29903863954229,-6.287616686521013,2870,4546,41,D16
1747,624809.5840223749,APARTMENTS,3,2,53.29364661683724,-6.294072636830429,3152,3803,41,D16
1748,645270.4445580798,HOUSE,3,1,53.299913628625475,-6.292486433492661,2698,4420,41,D16
1749,561446.6113320121,APARTMENTS,3,2,53.292898746043306,-6.289561331064874,2614,3690,41,D16
1750,187736.85785031453,APARTMENTS,1,1,53.2881991784648,-6.294591194642131,2553,3609,41,D16
1751,212469.0026909518,HOUSE,1,2,53.296687629244886,-6.299030633658142,2800,4016,41,D16
1752,515830.6339475766,HOUSE,3,1,53.30220217757693,-6.294366252809987,2274,4053,41,D16
1753,395691.9987454437,HOUSE,2,2,53.30269254843383,-6.289679273420681,2550,3536,41,D16
1754,580801.7442992714,HOUSE,3,1,53.28671339843598,-6.29393409146287,3158,4472,41,D16
1755,369623.8813993919,HOUSE,2,1,53.304562139376806,-6.296004204108011,2666,3229,41,D16
1756,175468.61728652645,HOUSE,1,1,53.305469397991374,-6.292402186186715,2198,3034,41,D16
1757,672125.7370484445,APARTMENTS,3,1,53.2889254387749,-6.298995527170959,1884,3682,41,D16
1758,372224.03563191975,HOUSE,2,1,53.30565160761972,-6.28437936429971,2481,3266,41,D16
1759,544132.2360154134,APARTMENTS,4,4,53.374209685063285,-6.384760505245705,3691,9310,42,Unknown
1760,143559.18044105926,HOUSE,1,2,53.36818312474179,-6.383696667720737,4062,9480,42,Unknown
1761,341298.991304161,APARTMENTS,2,2,53.371816430885026,-6.387681036108514,3624,9269,42,Unknown
1762,739732.6677387941,HOUSE,5,1,53.37748088094723,-6.411968828080403,3629,9339,42,Unknown
1763,469984.9304696105,HOUSE,3,2,53.36334080026918,-6.3860483931138825,3272,8923,42,Unknown
1764,659381.3598690873,HOUSE,4,1,53.35876372095945,-6.400443648321637,3981,9397,42,Unknown
1765,661242.0304522226,HOUSE,4,2,53.35799267830779,-6.396801020237489,4103,8716,42,Unknown
1766,500665.55740990734,HOUSE,3,2,53.36337600527854,-6.404831424554383,3646,10542,42,Unknown
1767,341984.5343557751,HOUSE,2,2,53.36636250808366,-6.386996227323669,4169,9574,42,Unknown
1768,297281.60222511744,APARTMENTS,2,6,53.364927951363434,-6.383284584633161,4047,9066,42,Unknown
1769,270477.5611296057,HOUSE,2,3,53.362469135784984,-6.386690616231425,3298,9358,42,Unknown
1770,544661.2794732589,HOUSE,4,5,53.37060685302116,-6.407428322357802,4100,9525,42,Unknown
1771,578598.3648555736,HOUSE,4,2,53.367791126173074,-6.386429187347885,3509,9604,42,Unknown
1772,455459.50542108144,HOUSE,3,3,53.35979065529511,-6.398567015814608,3386,9858,42,Unknown
1773,450116.2523885787,HOUSE,3,2,53.36325136837802,-6.394638871121474,3584,9536,42,Unknown
1774,854267.4799933959,APARTMENTS,5,2,53.36394897651586,-6.389608132377138,3691,9115,42,Unknown
1775,550286.365931912,HOUSE,4,2,53.38538477823784,-6.397831063461333,3936,9696,42,Unknown
1776,415769.56034429243,HOUSE,3,4,53.38415789093742,-6.393833377776448,3342,9793,42,Unknown
1777,457809.7464027241,HOUSE,3,3,53.36094822379563,-6.406438003321004,4297,9172,42,Unknown
1778,298516.5801471994,HOUSE,2,3,53.3526390745562,-6.395142757062702,4065,8395,42,Unknown
1779,272441.50389364443,APARTMENTS,2,2,53.37095520141792,-6.398081357548552,3691,9190,42,Unknown
1780,689794.6751179519,HOUSE,4,4,53.38014620933495,-6.393979014148023,3913,8688,42,Unknown
1781,784366.1633516912,HOUSE,5,3,53.362149348905085,-6.390452781708346,3625,10012,42,Unknown
1782,335935.1078632898,HOUSE,2,4,53.376219360319745,-6.409449281179725,3680,9370,42,Unknown
1783,401076.82727800036,HOUSE,3,2,53.37856127926431,-6.405030779599328,4391,9064,42,Unknown
1784,555994.1229998288,HOUSE,4,1,53.384505385917485,-6.39769929245115,4503,9693,42,Unknown
1785,143701.28165417392,HOUSE,1,4,53.364432091210446,-6.407416124723842,4095,9697,42,Unknown
1786,672104.7040871374,HOUSE,5,2,53.36145591001128,-6.406160783129457,3731,9582,42,Unknown
1787,634239.6204181855,APARTMENTS,4,1,53.36749244688649,-6.410160886740215,4204,8029,42,Unknown
1788,157737.91030467208,HOUSE,1,1,53.36219434169903,-6.40189088328318,4057,8987,42,Unknown
1789,692047.8535972917,HOUSE,4,1,53.3522791881961,-6.402707901907243,4700,8835,42,Unknown
1790,314728.9243637553,HOUSE,2,2,53.353674124174674,-6.404312596352315,4261,9363,42,Unknown
1791,436363.8878117134,APARTMENTS,3,2,53.368060229291615,-6.4094265039910425,4384,9139,42,Unknown
1792,675631.4243611117,HOUSE,4,1,53.369239039235524,-6.404441516309904,3987,8944,42,Unknown
1793,126373.43738715077,HOUSE,1,1,53.36867246738278,-6.456054631231575,4500,12759,43,Unknown
1794,526938.3287196967,HOUSE,4,2,53.360902797336664,-6.461974307718763,3682,12004,43,Unknown
1795,277659.5339268451,APARTMENTS,2,2,53.33564417418077,-6.467674055819936,3666,10957,43,Unknown
1796,393741.9526098791,APARTMENTS,3,2,53.354083533469364,-6.454646290264103,3754,11095,43,Unknown
1797,274165.6744357802,APARTMENTS,2,2,53.36497361508598,-6.474513230124004,3936,11499,43,Unknown
1798,239535.22562051783,HOUSE,2,2,53.34552864197545,-6.469618189932529,3750,11636,43,Unknown
1799,117842.67434560254,HOUSE,1,1,53.373358293416494,-6.450590372396653,4162,11946,43,Unknown
1800,269353.61717760866,HOUSE,2,2,53.35761451333777,-6.442806951457105,3954,12464,43,Unknown
1801,365484.87248891464,APARTMENTS,3,2,53.35487967339265,-6.450167685939523,3991,11883,43,Unknown
1802,389586.3723947391,HOUSE,3,3,53.349905323935275,-6.472685985330874,3808,11534,43,Unknown
1803,119195.44249913662,HOUSE,1,2,53.36315571432771,-6.47039080229382,4052,11818,43,Unknown
1804,288325.7230072011,HOUSE,2,3,53.365923763248205,-6.454565875402896,4311,12231,43,Unknown
1805,259158.75648341858,HOUSE,2,4,53.35838640397619,-6.475475571405387,3810,11027,43,Unknown
1806,527708.4129907094,HOUSE,4,1,53.3740230816207,-6.454786771154334,4246,11594,43,Unknown
1807,505471.17143379623,APARTMENTS,4,2,53.369540966528284,-6.4404601040893095,3826,12775,43,Unknown
1808,360748.15004739136,HOUSE,3,1,53.33701865251039,-6.440973242588354,4271,11366,43,Unknown
1809,513078.4453959111,HOUSE,4,3,53.34289371334016,-6.445013472241727,4238,12323,43,Unknown
1810,546231.4514316772,HOUSE,4,4,53.35409433873001,-6.464463316373109,4269,11489,43,Unknown
1811,471793.5075920288,APARTMENTS,4,2,53.3408567727471,-6.469506354323781,3467,12096,43,Unknown
1812,114617.73123896921,APARTMENTS,1,4,53.336892574587814,-6.4461459720170105,4069,12268,43,Unknown
1813,286365.94665325957,HOUSE,2,2,53.35326020719205,-6.451051287454575,3968,12186,43,Unknown
1814,298270.63113089954,APARTMENTS,2,2,53.358352320063,-6.459683321157421,4126,11863,43,Unknown
1815,603564.8379272183,APARTMENTS,4,4,53.3646945217291,-6.451823013076069,3566,12351,43,Unknown
1816,500318.02779020765,HOUSE,4,1,53.347711348496276,-6.467781999861606,2873,10714,43,Unknown
1817,543410.2252100507,APARTMENTS,4,3,53.365688863299546,-6.449178464029345,4137,11713,43,Unknown
1818,365972.71513123746,APARTMENTS,3,1,53.362974717980094,-6.453733760523777,3969,11126,43,Unknown
1819,375375.7586064166,HOUSE,3,2,53.353218236629814,-6.472013675012656,3823,12363,43,Unknown
1820,371919.705165512,APARTMENTS,3,1,53.351211348495106,-6.440366027714968,4430,12357,43,Unknown
1821,650993.5150753583,HOUSE,5,2,53.351118611696606,-6.440562577877855,5011,10845,43,Unknown
1822,121484.20471612856,HOUSE,1,1,53.36059298061204,-6.444858753678723,3772,11276,43,Unknown
1823,420203.94156842807,HOUSE,3,1,53.30506664036913,-6.47327702192354,1166,14521,44,Unknown
1824,356196.7079503387,HOUSE,3,3,53.285743619631326,-6.5205039101658535,2661,14427,44,Unknown
1825,327954.12222385587,HOUSE,3,3,53.29151313218965,-6.512105406354145,4145,14115,44,Unknown
1826,406572.17433151393,HOUSE,3,3,53.30029933952199,-6.510768672488202,4206,14362,44,Unknown
1827,391609.6840410342,HOUSE,3,3,53.307669999550434,-6.493473939120107,8250,14128,44,Unknown
1828,337582.03788304335,HOUSE,3,3,53.318689598931115,-6.474123159852092,6834,13793,44,Unknown
1829,221216.6878658238,HOUSE,2,2,53.30278691750564,-6.500863637275787,6226,14052,44,Unknown
1830,368735.0865126571,HOUSE,3,3,53.30095468162035,-6.502093558652086,5715,14185,44,Unknown
1831,435630.28434520564,HOUSE,4,2,53.30154071405734,-6.506312159934241,2029,14219,44,Unknown
1832,419326.4190642787,HOUSE,3,1,53.28897576206056,-6.494236990709026,4509,13369,44,Unknown
1833,355600.3831938683,APARTMENTS,3,1,53.43067721664331,-6.183388003499058,3907,8987,45,D1
1834,213757.71096494742,HOUSE,2,2,53.42724289101491,-6.182965971040358,2969,8044,45,D1
1835,497973.2254151739,HOUSE,4,1,53.427739038809406,-6.19061184443297,3697,7623,45,D1
1836,234386.4637418356,APARTMENTS,2,2,53.425281515014966,-6.181556749068158,3730,7806,45,D1
1837,132150.80422286346,HOUSE,1,4,53.398946515870016,-6.177824000885116,4029,8283,45,D1
1838,475410.6988475146,HOUSE,4,1,53.406363326210304,-6.18312149639993,3278,8346,45,D1
1839,309113.30345164274,HOUSE,3,2,53.40587839683558,-6.178812129817065,3623,6894,45,D1
1840,232119.3594900924,HOUSE,2,1,53.40734253217418,-6.182234114835902,3635,9539,45,D1
1841,220151.48398445215,HOUSE,2,4,53.42455719850378,-6.181019666139608,3530,8103,45,D1
1842,224578.36692851307,HOUSE,2,4,53.397442394677284,-6.17135287091212,3489,8372,45,D1
1843,309005.4447374939,HOUSE,3,2,53.41292961880688,-6.179068718627801,3697,7873,45,D1
1844,260819.26417209787,APARTMENTS,2,2,53.42408784600117,-6.182639461535595,3253,7711,45,D1
1845,394171.033027688,HOUSE,3,1,53.42724148669295,-6.178330642644328,3854,9377,45,D1
1846,245854.0487281387,HOUSE,2,1,53.4013271709612,-6.171201120795749,3042,8537,45,D1
1847,214949.46038079693,APARTMENTS,2,1,53.404381138282865,-6.164848878551181,3566,7815,45,D1
1848,509379.67394894455,APARTMENTS,4,2,53.40933142004591,-6.182959742431042,3636,8507,45,D1
1849,468573.31140480324,APARTMENTS,4,2,53.4147772352733,-6.182406681842033,3800,7924,45,D1
1850,384701.1312200555,APARTMENTS,3,2,53.40244420227907,-6.165266444889742,3476,7324,45,D1
1851,309359.5382966844,HOUSE,3,1,53.405748990873796,-6.175920545567174,3509,8735,45,D1
1852,116997.64208079332,APARTMENTS,1,4,53.39972958417796,-6.176764065538366,3596,7456,45,D1
1853,241011.24733876943,APARTMENTS,2,3,53.39845011900263,-6.169485365044148,3509,7954,45,D1
1854,272453.6471274839,HOUSE,2,1,53.40694356677308,-6.185395163944312,3670,7479,45,D1
1855,407242.136353942,APARTMENTS,3,2,53.40181623447007,-6.1763364334034225,3554,7838,45,D1
1856,512381.59876017104,HOUSE,4,2,53.399023732317346,-6.170242773191609,3126,8556,45,D1
1857,109208.268586678,APARTMENTS,1,3,53.4245237313657,-6.170878509956653,3542,8738,45,D1
1858,233367.87355095643,HOUSE,2,1,53.41046825224472,-6.179350114421987,3571,7592,45,D1
1859,358667.00450714806,HOUSE,3,3,53.4244417436959,-6.164249532033558,3727,9405,45,D1
1860,227107.88986678244,HOUSE,2,2,53.41534573111418,-6.171499319800337,3727,9336,45,D1
1861,113466.43394660244,APARTMENTS,1,3,53.39915659466784,-6.1792799323728085,3851,8198,45,D1
1862,134188.31199168766,HOUSE,1,4,53.40840721005858,-6.179820241336771,3745,8034,45,D1
1863,458682.3882931237,HOUSE,4,1,53.4212901373412,-6.1626735017842815,3854,8235,45,D1
1864,239747.7365996251,HOUSE,2,1,53.41767584159397,-6.181123256378856,3460,8553,45,D1
1865,238686.00181990536,HOUSE,2,3,53.40851355964624,-6.185217839856258,3455,8313,45,D1
1866,224164.10148710903,HOUSE,2,2,53.41460317076389,-6.190382588424323,3585,7990,45,D1
1867,449794.94122533605,APARTMENTS,3,2,53.423069998158255,-6.141289131176449,3738,9671,46,D13
1868,304702.78227650246,HOUSE,2,1,53.422707344520745,-6.141615366124171,3212,9459,46,D13
1869,371303.8464282193,HOUSE,3,2,53.41375780325358,-6.157556913411546,2816,9785,46,D13
1870,264859.48055092915,APARTMENTS,2,4,53.42032332433714,-6.161067485340796,3849,9126,46,D13
1871,131825.34689569933,HOUSE,1,1,53.413890805184124,-6.1552509746153925,3682,9277,46,D13
1872,139390.89399883046,HOUSE,1,3,53.41211227855512,-6.162064633614234,3701,8673,46,D13
1873,148130.72301148478,HOUSE,1,3,53.41550437341892,-6.1518243515599265,4106,9282,46,D13
1874,446198.9190881604,HOUSE,3,1,53.41770840846877,-6.152304048771479,3550,9385,46,D13
1875,287535.6108027722,HOUSE,2,4,53.42104649614861,-6.1574660922724735,3823,9293,46,D13
1876,603083.7135058378,HOUSE,4,2,53.41745907437185,-6.154092896160377,4052,8762,46,D13
1877,151746.4826016473,HOUSE,1,1,53.4080481778027,-6.144372364556179,3483,9688,46,D13
1878,231596.6785538285,HOUSE,2,1,53.420736001076705,-6.143131353819872,3496,9244,46,D13
1879,151317.2709309723,APARTMENTS,1,2,53.421259348738964,-6.149972134333351,4157,9628,46,D13
1880,247544.91999516444,APARTMENTS,2,1,53.39919544091185,-6.142673130389402,3525,8841,46,D13
1881,295881.2859727803,HOUSE,2,1,53.414237684139664,-6.149323404775363,3263,9881,46,D13
1882,303588.86577276175,HOUSE,2,1,53.40359679969515,-6.157447304040705,3165,9688,46,D13
1883,122841.81929564245,HOUSE,1,2,53.408661491594366,-6.152117304405301,3339,9606,46,D13
1884,306346.3820523918,APARTMENTS,2,1,53.420357511549206,-6.141734333396891,3703,9013,46,D13
1885,353119.24119260645,APARTMENTS,3,2,53.40747519618834,-6.160719488243358,3109,8586,46,D13
1886,348618.2655386685,APARTMENTS,3,2,53.422921887829375,-6.1462309013685195,3816,8633,46,D13
1887,146389.3136121217,APARTMENTS,1,2,53.403071847968654,-6.140605183289696,3236,9355,46,D13
1888,148792.80796757352,APARTMENTS,1,2,53.40089536229821,-6.1468957527255705,3398,8882,46,D13
1889,347671.11969013105,HOUSE,3,2,53.40722659232837,-6.160686721147126,3161,8953,46,D13
1890,132923.1354573244,HOUSE,1,3,53.41501702284359,-6.156976839013148,3753,8515,46,D13
1891,141985.14233752142,HOUSE,1,2,53.40066291166807,-6.148429674008044,3623,9086,46,D13
1892,432490.9088436934,HOUSE,3,1,53.41015498886851,-6.1467211066335565,3351,9259,46,D13
1893,144188.42014465007,APARTMENTS,1,1,53.40045456887625,-6.146789719172595,3508,8708,46,D13
1894,283716.36069297494,APARTMENTS,2,2,53.40541833509069,-6.150917476445884,3797,9575,46,D13
1895,257885.65535901807,APARTMENTS,2,1,53.40125723549872,-6.146345606192667,3997,9025,46,D13
1896,237622.473579366,HOUSE,2,3,53.421519856091614,-6.144826680979204,3050,8862,46,D13
1897,291657.21713290806,HOUSE,2,2,53.41031303267515,-6.156188666206879,4413,9380,46,D13
1898,149561.9259902425,HOUSE,1,1,53.40421544429021,-6.155724313040927,4420,8977,46,D13
1899,251846.78202173684,HOUSE,2,1,53.410805953754355,-6.151232035156532,3759,9941,46,D13
1900,279375.41620464955,APARTMENTS,2,2,53.410873870025945,-6.1450607764487275,3255,9795,46,D13
1901,301166.9944468165,APARTMENTS,2,1,53.40372060747435,-6.155532677524301,3329,9862,46,D13
1902,128303.966423936,APARTMENTS,1,2,53.42138027426476,-6.152568681140573,3748,10057,46,D13
1903,133403.58542827066,APARTMENTS,1,4,53.42202929512944,-6.156374000813362,3949,9685,46,D13
1904,447728.452246238,HOUSE,3,2,53.412688355026276,-6.154071819222547,3552,9062,46,D13
1905,365686.5106334791,APARTMENTS,3,2,53.4047039190549,-6.1534105346855625,3937,9176,46,D13
1906,235217.2817741469,APARTMENTS,2,2,53.40148029941009,-6.152210714913759,3706,9246,46,D13
1907,299823.3775785368,APARTMENTS,2,1,53.40169793490468,-6.146020082187983,3259,10003,46,D13
1908,377445.75501799426,HOUSE,3,1,53.40356826559517,-6.148585752283099,3477,9828,46,D13
1909,131675.9140945649,HOUSE,1,1,53.40148103600641,-6.148029800930671,3247,10100,46,D13
1910,398127.0179027994,HOUSE,3,2,53.40125229154265,-6.151183111555409,4150,9578,46,D13
1911,235640.01349778683,HOUSE,2,1,53.404856057369166,-6.152944718139187,3906,8484,46,D13
1912,454062.74677086604,APARTMENTS,2,3,53.33229130880861,-6.237918461099839,1881,1862,47,Unknown
1913,225651.91260194426,APARTMENTS,1,2,53.33768212518083,-6.241504411862647,1109,1438,47,Unknown
1914,248606.7890296753,APARTMENTS,1,2,53.33331159059086,-6.234522281314303,1820,1046,47,Unknown
1915,570969.2499111246,HOUSE,2,2,53.33436161743419,-6.2264563867222025,1132,1089,47,Unknown
1916,479082.5225813965,HOUSE,2,2,53.33393324332725,-6.229092855308211,1889,1866,47,Unknown
1917,240319.56630581457,HOUSE,1,1,53.3318011552308,-6.233806655510165,1877,1264,47,Unknown
1918,458664.1222143419,APARTMENTS,2,1,53.33623837971353,-6.2274398698528035,2488,1506,47,Unknown
1919,281333.31125614094,APARTMENTS,1,1,53.33344092398283,-6.2371503162763995,1325,1100,47,Unknown
1920,247520.1656267387,APARTMENTS,1,1,53.34714341218262,-6.235868356710058,1279,1500,47,Unknown
1921,749326.3953595778,APARTMENTS,3,2,53.338803447073616,-6.246121022045536,1419,1083,47,Unknown
1922,277292.0696580816,APARTMENTS,1,2,53.343195180185226,-6.223026479631568,1346,508,47,Unknown
1923,438076.4877827969,HOUSE,2,2,53.346419047597564,-6.233942230767412,1971,1708,47,Unknown
1924,231229.4679108104,HOUSE,1,1,53.329862833495554,-6.238399892109918,1448,1252,47,Unknown
1925,279217.4411765101,APARTMENTS,1,2,53.33132520853554,-6.241028648602546,1456,1689,47,Unknown
1926,567678.1382233152,HOUSE,2,1,53.32956752536075,-6.239083141816219,1452,1852,47,Unknown
1927,730326.6465814869,APARTMENTS,3,1,53.336539238203486,-6.226735748981971,1305,1617,47,Unknown
1928,449853.85913749685,HOUSE,2,3,53.33436532423911,-6.231984118528532,2007,2107,47,Unknown
1929,567402.4345467427,APARTMENTS,2,1,53.34588236709134,-6.229344005743037,1367,1206,47,Unknown
1930,741491.4783271312,HOUSE,3,1,53.33319616510862,-6.236456403331239,980,1127,47,Unknown
1931,497104.3700342089,APARTMENTS,2,1,53.34293930701151,-6.241587129177023,535,1236,47,Unknown
1932,453714.8528361291,HOUSE,2,1,53.33501523204614,-6.22356086773295,1831,1476,47,Unknown
1933,821570.0068811355,APARTMENTS,3,1,53.33817323203667,-6.236535952807708,1404,1266,47,Unknown
1934,261683.15108940683,HOUSE,1,2,53.34084863531877,-6.2446261589635235,1118,1165,47,Unknown
1935,538800.3458705052,APARTMENTS,2,2,53.34578823831796,-6.230068531065849,1541,1460,47,Unknown
1936,644019.1673197157,APARTMENTS,3,2,53.34439094027081,-6.236221131353315,711,1826,47,Unknown
1937,769589.8843850697,HOUSE,3,1,53.34400510981509,-6.238580835315832,1718,1649,47,Unknown
1938,465442.79129641526,APARTMENTS,2,3,53.33994079317874,-6.237898819547483,1792,1949,47,Unknown
1939,434101.71514702705,APARTMENTS,2,1,53.34537976075402,-6.224843569672573,1196,1311,47,Unknown
1940,253319.7547381588,HOUSE,1,1,53.334532990308624,-6.2429464330445334,2002,408,47,Unknown
1941,764315.1334254681,HOUSE,3,1,53.34047065173555,-6.237397770214428,1647,1656,47,Unknown
1942,522600.1303299565,APARTMENTS,2,1,53.33775402394472,-6.230301566843712,1347,2136,47,Unknown
1943,834202.8869224121,APARTMENTS,3,2,53.337951915592406,-6.239003512149112,1745,865,47,Unknown
1944,245131.64436624834,HOUSE,1,1,53.33567601140013,-6.237698443428866,1793,817,47,Unknown
1945,225137.24749430976,APARTMENTS,1,1,53.34452979449578,-6.22798200111891,2278,1492,47,Unknown
1946,246861.715721759,HOUSE,1,2,53.34201847975909,-6.234966685023704,1666,435,47,Unknown
1947,238624.69600049854,HOUSE,1,2,53.333462995513074,-6.237707720028478,2104,987,47,Unknown
1948,441860.7043372784,APARTMENTS,2,1,53.33655764952372,-6.2288553771143755,606,1105,47,Unknown
1949,434041.45901913225,APARTMENTS,2,1,53.33766341946518,-6.236696891804192,985,1416,47,Unknown
1950,525576.134214153,APARTMENTS,2,1,53.34666326656377,-6.222944135763011,1891,713,47,Unknown
1951,539360.3188516714,HOUSE,2,1,53.33298098653158,-6.234349725297412,1532,1362,47,Unknown
1952,226926.17762564475,APARTMENTS,1,3,53.346852837525425,-6.23199345037063,1801,900,47,Unknown
1953,216747.28498856124,APARTMENTS,1,1,53.333684251549805,-6.236660544727394,1432,520,47,Unknown
1954,240391.6039979825,APARTMENTS,1,2,53.34760416642886,-6.236404807018138,1045,1506,47,Unknown
1955,437500.76060527435,APARTMENTS,2,1,53.342949547829384,-6.223802850657804,1746,1403,47,Unknown
1956,248463.3858125144,APARTMENTS,1,2,53.346236243393925,-6.237106683354169,1544,841,47,Unknown
1957,250881.68769075905,HOUSE,1,2,53.346894380464526,-6.2275228669467015,572,1322,47,Unknown
1958,274007.50781325845,APARTMENTS,1,1,53.331491388349534,-6.236099059798762,835,1170,47,Unknown
1959,216011.3742043105,HOUSE,1,1,53.33960211090015,-6.230154987227656,1530,1551,47,Unknown
1960,214533.27948870143,HOUSE,1,2,53.34545097122608,-6.239718917146214,1463,757,47,Unknown
1961,844535.7233656225,APARTMENTS,3,2,53.34632580589524,-6.236688825145273,1741,1870,47,Unknown
1962,836570.3434775313,APARTMENTS,3,1,53.34349875185632,-6.242552475327165,840,1467,47,Unknown
1963,493901.32592246204,APARTMENTS,2,4,53.34071482663888,-6.24227442864621,1844,1475,47,Unknown
1964,260276.67137806956,HOUSE,1,1,53.3456018792244,-6.239078975059188,548,1151,47,Unknown
1965,429667.5631904261,APARTMENTS,2,1,53.347081640420726,-6.229306338920557,504,1357,47,Unknown
1966,500124.61000464135,APARTMENTS,2,1,53.341294147614356,-6.229795237903249,1868,1987,47,Unknown
1967,248499.20121873653,HOUSE,1,1,53.345738730323085,-6.228097639673169,1505,1356,47,Unknown
1968,563673.0721570461,APARTMENTS,2,1,53.34478973896968,-6.227897957662462,1189,1717,47,Unknown
1969,1105981.3237509807,APARTMENTS,4,1,53.34224761475732,-6.236507997335032,2286,1601,47,Unknown
1970,329895.6767117626,HOUSE,3,1,53.394832402919086,-6.41518386526711,3666,10746,48,D1
1971,358206.4034786012,HOUSE,3,3,53.402876238805845,-6.4158914144197485,4460,11619,48,D1
1972,216484.0365522853,HOUSE,2,1,53.38245532906526,-6.421673328691728,3607,10533,48,D1
1973,286559.9574074636,HOUSE,3,3,53.391082368481534,-6.4187549266021104,3566,11211,48,D1
1974,289647.0252516504,HOUSE,3,1,53.39285130462929,-6.42295802667577,4590,10212,48,D1
1975,302435.24168172583,HOUSE,3,1,53.39588698080232,-6.420515642505351,3606,11168,48,D1
1976,194582.4310948708,HOUSE,2,2,53.391837292429265,-6.415739464541166,4893,10461,48,D1
1977,334719.08082380693,HOUSE,3,1,53.39516391293126,-6.4165371561237015,3964,11571,48,D1
1978,321839.55816711666,HOUSE,3,1,53.40849552124959,-6.419288665620574,3933,10519,48,D1
1979,249580.82853564277,HOUSE,2,1,53.39345090364343,-6.416514861780318,3897,10804,48,D1
1980,206187.31664594804,HOUSE,2,1,53.41178630318739,-6.423741881516762,4485,10061,48,D1
1981,301633.3874412243,HOUSE,3,1,53.393417075021425,-6.421008745726076,4238,10470,48,D1
1982,299784.2429670299,APARTMENTS,3,4,53.3832506971009,-6.411789518702116,3815,11539,48,D1
1983,375174.60034280404,HOUSE,3,1,53.38656119678396,-6.40229737106809,4226,10605,48,D1
1984,249212.39083648112,HOUSE,2,1,53.38731195211396,-6.40494444705276,3668,11968,48,D1
1985,200686.64944727812,HOUSE,2,1,53.395253699202286,-6.425001009554466,3373,11495,48,D1
1986,198052.70013119263,APARTMENTS,2,2,53.41294824519103,-6.408311648094751,3319,10412,48,D1
1987,227057.61896720435,HOUSE,2,3,53.39317367768088,-6.418618042113529,3888,10023,48,D1
1988,198789.6828975186,APARTMENTS,2,1,53.407654704827465,-6.415653400487232,3560,10874,48,D1
1989,297607.2828924255,HOUSE,3,2,53.39325129791531,-6.402414122567434,4426,11084,48,D1
1990,209022.44597518077,HOUSE,2,3,53.40007738558066,-6.403330233584607,3814,11324,48,D1
1991,217571.04243521873,APARTMENTS,2,1,53.389224847316584,-6.4134553599199,3985,9730,48,D1
1992,239654.27824776928,HOUSE,2,3,53.40754502875074,-6.418401061210659,4047,10443,48,D1
1993,218848.69495547685,HOUSE,2,1,53.40067874810996,-6.401973439169254,4042,10776,48,D1
1994,370627.981803695,HOUSE,3,1,53.39878082340184,-6.405850821747864,4035,10196,48,D1
1995,206309.73787655783,HOUSE,2,1,53.40740504971645,-6.408337720672751,4386,11182,48,D1
1996,323690.57062333263,HOUSE,3,3,53.3813618141442,-6.413548757442715,3667,9872,48,D1
1997,209121.46172144107,HOUSE,2,2,53.412667757861264,-6.408052769592023,4110,11295,48,D1
1998,338227.8771725483,HOUSE,3,1,53.41141496963388,-6.413836004758746,3738,11072,48,D1
1999,355858.2972418249,HOUSE,3,1,53.38363584935049,-6.422906329587254,4067,12088,48,D1
2000,351792.64157606795,HOUSE,3,1,53.38694106319649,-6.402806348538041,3901,10607,48,D1
2001,125971.38208266089,HOUSE,1,3,53.41280658607586,-6.408742609009613,3744,10455,48,D1
2002,372673.0114815186,HOUSE,3,1,53.405164054713836,-6.414876234596344,4270,11467,48,D1
2003,336922.53698467807,HOUSE,3,2,53.40198800496009,-6.4066862072180415,3534,10540,48,D1
2004,377104.31685208844,HOUSE,3,2,53.392284922428445,-6.4248200267941415,3770,11488,48,D1
2005,232151.04897480964,HOUSE,2,2,53.386658779883895,-6.416943239771218,3968,10839,48,D1
2006,204184.99251139496,APARTMENTS,2,2,53.39048991759666,-6.410837896417223,4136,11468,48,D1
2007,221522.3117258271,HOUSE,2,3,53.387996362673135,-6.416758867635531,3887,10784,48,D1
2008,296771.61671683437,HOUSE,3,2,53.38846813146839,-6.415099358563332,4446,11184,48,D1
2009,252603.34694428017,APARTMENTS,2,3,53.37808472109805,-6.413051879236179,4277,10716,48,D1
2010,239696.13226944208,HOUSE,2,1,53.386779492850394,-6.420041676013564,4282,10788,48,D1
2011,295848.759160438,APARTMENTS,3,1,53.40901047704583,-6.419762167881301,3014,10791,48,D1
2012,376855.67825513193,HOUSE,3,3,53.4040832027992,-6.409325989186684,3934,10863,48,D1
